sentence,doc_id
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Joel<span style=""background-color: hsl(0, 100%, 80%);"">]</b> <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>demonstrates<span style=""background-color: hsl(50, 100%, 80%);"">]</b> some of <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>the laws of motion<span style=""background-color: hsl(25, 100%, 80%);"">]</b> using <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> fists",doc_12405
"<b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>One of <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> students<span style=""background-color: hsl(75, 100%, 80%);"">]</b> asks <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Joel<span style=""background-color: hsl(0, 100%, 80%);"">]</b> if <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> can explain the law again",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Joel<span style=""background-color: hsl(0, 100%, 80%);"">]</b> tells <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the student<span style=""background-color: hsl(75, 100%, 80%);"">]</b> to pay closer attention to <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> demonstration<span style=""background-color: hsl(50, 100%, 80%);"">]</b> as <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> repeats the motion",doc_12405
"After <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>his<span style=""background-color: hsl(0, 100%, 80%);"">]</b> demonstration<span style=""background-color: hsl(50, 100%, 80%);"">]</b> , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Joel<span style=""background-color: hsl(0, 100%, 80%);"">]</b> asks if there are any questions",doc_12405
"<h1>doc_12405</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Ryan<span style=""background-color: hsl(0, 100%, 80%);"">]</b> was giving <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Christina<span style=""background-color: hsl(25, 100%, 80%);"">]</b> a ride to a hotel",doc_12405
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>She<span style=""background-color: hsl(25, 100%, 80%);"">]</b> had been in an abusive relationship",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Her<span style=""background-color: hsl(25, 100%, 80%);"">]</b> husband<span style=""background-color: hsl(50, 100%, 80%);"">]</b> found out and chased them in <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>his<span style=""background-color: hsl(50, 100%, 80%);"">]</b> car",doc_12405
"<b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>He<span style=""background-color: hsl(50, 100%, 80%);"">]</b> seemed very angry",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Ryan<span style=""background-color: hsl(0, 100%, 80%);"">]</b> tried to lose <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>him<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Ryan<span style=""background-color: hsl(0, 100%, 80%);"">]</b> could n't get rid of <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>him<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Ryan<span style=""background-color: hsl(0, 100%, 80%);"">]</b> slowed down to see if <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> had anything to say to <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>him<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_12405
"<h1>doc_12679</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Barry<span style=""background-color: hsl(0, 100%, 80%);"">]</b> looked out in the rain at the situation",doc_3780
"Tom asked that <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Barry<span style=""background-color: hsl(0, 100%, 80%);"">]</b> stay back to avoid getting shot",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>The family in the building<span style=""background-color: hsl(25, 100%, 80%);"">]</b> were aghast at <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>the man that was shot<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_3780
"<b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>A small girl<span style=""background-color: hsl(75, 100%, 80%);"">]</b> was very concerned that <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>she<span style=""background-color: hsl(75, 100%, 80%);"">]</b> would n't see <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>her<span style=""background-color: hsl(75, 100%, 80%);"">]</b> family<span style=""background-color: hsl(25, 100%, 80%);"">]</b> again",doc_3780
"Unfortunately <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>Vin<span style=""background-color: hsl(50, 100%, 80%);"">]</b> was bleeding and would n't have much longer to live",doc_3780
"<h1>doc_10650</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Demi<span style=""background-color: hsl(0, 100%, 80%);"">]</b> calls <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Kevin<span style=""background-color: hsl(25, 100%, 80%);"">]</b> to find out where <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is and when <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> can expect <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>him<span style=""background-color: hsl(25, 100%, 80%);"">]</b>",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Kevin<span style=""background-color: hsl(25, 100%, 80%);"">]</b> says <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> is on <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>his<span style=""background-color: hsl(25, 100%, 80%);"">]</b> way and should be there in minutes",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Kevin<span style=""background-color: hsl(25, 100%, 80%);"">]</b> tells <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Demi<span style=""background-color: hsl(0, 100%, 80%);"">]</b> not to panic and to make sure <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is careful until <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> arrives",doc_3780
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Demi<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is in an office building and assumes <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>she<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is reasonably safe",doc_3780
"Little does <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Demi<span style=""background-color: hsl(0, 100%, 80%);"">]</b> know that Ruben has tapped <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>her<span style=""background-color: hsl(0, 100%, 80%);"">]</b> phone and is listening in to the whole conversation",doc_3780
"<h1>doc_7596</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span><b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(25, 100%, 80%);"">]</b> and Victoria<span style=""background-color: hsl(0, 100%, 80%);"">]</b> are enjoying a drink together at <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>the bar of a ski lodge<span style=""background-color: hsl(50, 100%, 80%);"">]</b> while <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>they<span style=""background-color: hsl(0, 100%, 80%);"">]</b> wait for <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>their<span style=""background-color: hsl(0, 100%, 80%);"">]</b> friends to finish skiing",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(25, 100%, 80%);"">]</b> hears a loud car engine outside that <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> thinks <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> recognizes so <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> gets up and makes <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>his<span style=""background-color: hsl(25, 100%, 80%);"">]</b> way to <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the door<span style=""background-color: hsl(75, 100%, 80%);"">]</b>",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(25, 100%, 80%);"">]</b> walks to <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the door<span style=""background-color: hsl(75, 100%, 80%);"">]</b> and looks outside",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>He<span style=""background-color: hsl(25, 100%, 80%);"">]</b> sees <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>Jeff 's bright red car<span style=""background-color: hsl(100, 100%, 80%);"">]</b> right in front of <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>the bar<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jim<span style=""background-color: hsl(25, 100%, 80%);"">]</b> watches sadly <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>the car<span style=""background-color: hsl(100, 100%, 80%);"">]</b> as <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span>it<span style=""background-color: hsl(100, 100%, 80%);"">]</b> drives by , ditching <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>him<span style=""background-color: hsl(25, 100%, 80%);"">]</b> at <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span>the ski lodge bar<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_3780
"<h1>doc_4533</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span><b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jeff<span style=""background-color: hsl(25, 100%, 80%);"">]</b> and John<span style=""background-color: hsl(0, 100%, 80%);"">]</b> were going to <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>Millionaire Lebowski 's<span style=""background-color: hsl(75, 100%, 80%);"">]</b> house<span style=""background-color: hsl(50, 100%, 80%);"">]</b>",doc_3780
"<b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>They<span style=""background-color: hsl(0, 100%, 80%);"">]</b> were going to tell <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the old man<span style=""background-color: hsl(75, 100%, 80%);"">]</b> that <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>his<span style=""background-color: hsl(75, 100%, 80%);"">]</b> wife<span style=""background-color: hsl(100, 100%, 80%);"">]</b> had n't been kidnapped",doc_3780
"And that it was all a setup for <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>him<span style=""background-color: hsl(75, 100%, 80%);"">]</b> to pay the ransom and <b><span style=""background-color: hsl(100, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>his<span style=""background-color: hsl(75, 100%, 80%);"">]</b> wife<span style=""background-color: hsl(100, 100%, 80%);"">]</b> to keep the money",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Jeff<span style=""background-color: hsl(25, 100%, 80%);"">]</b> was eager to tell <b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the old man<span style=""background-color: hsl(75, 100%, 80%);"">]</b> to end this story once and for all",doc_3780
"Arriving at <b><span style=""background-color: hsl(50, 100%, 80%);"">[</span><b><span style=""background-color: hsl(75, 100%, 80%);"">[</span>the old man 's<span style=""background-color: hsl(75, 100%, 80%);"">]</b> mansion<span style=""background-color: hsl(50, 100%, 80%);"">]</b> , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>they<span style=""background-color: hsl(0, 100%, 80%);"">]</b> found a car about to enter a fountain",doc_3780
Something had happened,doc_3780
"<h1>doc_5649</h1><b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Lee<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is an important witness in a big case , being escorted by police and questioned by reporters",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Al<span style=""background-color: hsl(25, 100%, 80%);"">]</b> walks near the guarded courtroom , hoping to get more news",doc_3780
"<b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>Al<span style=""background-color: hsl(25, 100%, 80%);"">]</b> goes home and tells a friend what <b><span style=""background-color: hsl(25, 100%, 80%);"">[</span>he<span style=""background-color: hsl(25, 100%, 80%);"">]</b> was able to learn from a guard",doc_3780
"Since <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>Lee<span style=""background-color: hsl(0, 100%, 80%);"">]</b> is busy , <b><span style=""background-color: hsl(0, 100%, 80%);"">[</span>he<span style=""background-color: hsl(0, 100%, 80%);"">]</b> ca n't go fishing today",doc_3780
